rms,mileage,speed,load
4.53,149881.6,85.48,125
4.56,149895.85,85.48,125
4.54,149910.1,85.48,125
4.52,149924.34,85.48,125
4.55,149938.59,85.48,125
4.51,149952.84,85.48,125
4.55,149967.08,85.48,125
4.56,149981.33,85.48,125
4.54,149995.58,85.48,125
4.53,150009.82,85.48,125
4.45,150024.07,85.48,125
4.58,150038.32,85.48,125
4.53,150052.56,85.48,125
4.48,150066.81,85.48,125
4.55,150081.06,85.48,125
4.58,150095.3,85.48,125
4.61,150109.55,85.48,125
4.62,150123.8,85.48,125
4.57,150138.05,85.48,125
4.65,150152.29,85.48,125
4.43,150166.54,85.48,125
4.43,150180.79,85.48,125
4.41,150195.03,85.48,125
4.33,150209.28,85.48,125
4.35,150223.53,85.48,125
4.35,150237.77,85.48,125
4.37,150252.02,85.48,125
4.43,150266.27,85.48,125
4.44,150280.51,85.48,125
4.43,150294.76,85.48,125
4.37,150309.01,85.48,125
4.39,150323.26,85.48,125
4.45,150337.5,85.48,125
4.38,150351.75,85.48,125
4.52,150366,85.48,125
4.47,150380.24,85.48,125
4.54,150394.49,85.48,125
4.58,150408.74,85.48,125
4.56,150422.98,85.48,125
4.61,150437.23,85.48,125
4.55,150451.48,85.48,125
4.62,150465.72,85.48,125
4.49,150479.97,85.48,125
4.48,150494.22,85.48,125
4.46,150508.47,85.48,125
4.36,150522.71,85.48,125
4.36,150536.96,85.48,125
4.37,150551.21,85.48,125
4.24,150565.45,85.48,125
4.2,150579.7,85.48,125
4.3,150593.95,85.48,125
4.28,150608.19,85.48,125
4.28,150622.44,85.48,125
4.11,150636.69,85.48,125
4.21,150650.93,85.48,125
4.18,150665.18,85.48,125
4.14,150679.43,85.48,125
4.17,150693.68,85.48,125
4.12,150707.92,85.48,125
4.03,150722.17,85.48,125
4.07,150736.42,85.48,125
4.12,150750.66,85.48,125
4.11,150764.91,85.48,125
4.14,150779.16,85.48,125
4.14,150793.4,85.48,125
4.06,150807.65,85.48,125
4.12,150821.9,85.48,125
4.09,150836.14,85.48,125
4.04,150850.39,85.48,125
4.11,150864.64,85.48,125
4.12,150878.89,85.48,125
4.13,150893.13,85.48,125
4.06,150907.38,85.48,125
4.01,150921.63,85.48,125
4.12,150935.87,85.48,125
4.11,150950.12,85.48,125
4.1,150964.37,85.48,125
4.1,150978.61,85.48,125
4.06,150992.86,85.48,125
4.12,151007.11,85.48,125
4.14,151021.35,85.48,125
4.12,151035.6,85.48,125
4.15,151049.85,85.48,125
4.07,151064.1,85.48,125
4.05,151078.34,85.48,125
4.07,151092.59,85.48,125
4.07,151106.84,85.48,125
3.99,151121.08,85.48,125
4.1,151135.33,85.48,125
4.13,151149.58,85.48,125
4.13,151163.82,85.48,125
4.26,151178.07,85.48,125
4.2,151192.32,85.48,125
4.18,151206.56,85.48,125
4.08,151220.81,85.48,125
4.19,151235.06,85.48,125
4.22,151249.31,85.48,125
4.22,151263.55,85.48,125
4.16,151277.8,85.48,125
4.11,151292.05,85.48,125
4.21,151306.29,85.48,125
4.15,151320.54,85.48,125
4.11,151334.79,85.48,125
4.04,151349.03,85.48,125
4.07,151363.28,85.48,125
4.11,151377.53,85.48,125
4.07,151391.77,85.48,125
4.1,151406.02,85.48,125
4.14,151420.27,85.48,125
4.14,151434.51,85.48,125
4.17,151448.76,85.48,125
4.15,151463.01,85.48,125
4.18,151477.26,85.48,125
4.22,151491.5,85.48,125
4.2,151505.75,85.48,125
4.18,151520,85.48,125
4.2,151534.24,85.48,125
4.28,151548.49,85.48,125
4.23,151562.74,85.48,125
4.25,151576.98,85.48,125
4.26,151591.23,85.48,125
4.33,151605.48,85.48,125
4.32,151619.72,85.48,125
4.35,151633.97,85.48,125
4.3,151648.22,85.48,125
4.31,151662.47,85.48,125
4.3,151676.71,85.48,125
4.18,151690.96,85.48,125
4.24,151705.21,85.48,125
4.24,151719.45,85.48,125
4.23,151733.7,85.48,125
4.24,151747.95,85.48,125
4.23,151762.19,85.48,125
4.23,151776.44,85.48,125
4.19,151790.69,85.48,125
4.16,151804.93,85.48,125
4.18,151819.18,85.48,125
4.13,151833.43,85.48,125
4.17,151847.68,85.48,125
4.08,151861.92,85.48,125
4.1,151876.17,85.48,125
4.02,151890.42,85.48,125
4.03,151904.66,85.48,125
3.92,151918.91,85.48,125
3.81,151933.16,85.48,125
3.97,151947.4,85.48,125
3.82,151961.65,85.48,125
4.01,151975.9,85.48,125
3.9,151990.14,85.48,125
4.01,152004.39,85.48,125
4.05,152018.64,85.48,125
3.81,152032.89,85.48,125
4.02,152047.13,85.48,125
4.1,152061.38,85.48,125
3.93,152075.63,85.48,125
4.03,152089.87,85.48,125
4.06,152104.12,85.48,125
4.01,152118.37,85.48,125
4.03,152132.61,85.48,125
4.11,152146.86,85.48,125
4.07,152161.11,85.48,125
4.1,152175.35,85.48,125
4,152189.6,85.48,125
4.05,152203.85,85.48,125
4.15,152218.1,85.48,125
4.26,152232.34,85.48,125
4.16,152246.59,85.48,125
4.3,152260.84,85.48,125
4.32,152275.08,85.48,125
3.94,152289.33,85.48,125
4.01,152303.58,85.48,125
4.09,152317.82,85.48,125
4.15,152332.07,85.48,125
4,152346.32,85.48,125
4.11,152360.56,85.48,125
4.17,152374.81,85.48,125
4.2,152389.06,85.48,125
4.07,152403.31,85.48,125
4.15,152417.55,85.48,125
4.04,152431.8,85.48,125
4.1,152446.05,85.48,125
4.08,152460.29,85.48,125
4.2,152474.54,85.48,125
4.15,152488.79,85.48,125
4.18,152503.03,85.48,125
4.27,152517.28,85.48,125
4.29,152531.53,85.48,125
4.07,152545.77,85.48,125
4.18,152560.02,85.48,125
4.2,152574.27,85.48,125
4.14,152588.52,85.48,125
4.1,152602.76,85.48,125
4.12,152617.01,85.48,125
4.24,152631.26,85.48,125
4.06,152645.5,85.48,125
4.18,152659.75,85.48,125
4.25,152674,85.48,125
4.17,152688.24,85.48,125
4.12,152702.49,85.48,125
3.99,152716.74,85.48,125
4.11,152730.98,85.48,125
4.13,152745.23,85.48,125
4.19,152759.48,85.48,125
4.3,152773.73,85.48,125
4.36,152787.97,85.48,125
4.38,152802.22,85.48,125
4.28,152816.47,85.48,125
4.21,152830.71,85.48,125
4.2,152844.96,85.48,125
4.12,152859.21,85.48,125
4.17,152873.45,85.48,125
4.2,152887.7,85.48,125
4.45,152901.95,85.48,125
4.66,152916.19,85.48,125
4.55,152930.44,85.48,125
4.4,152944.69,85.48,125
4.73,152958.93,85.48,125
4.79,152973.18,85.48,125
4.83,152987.43,85.48,125
4.66,153001.68,85.48,125
4.83,153015.92,85.48,125
4.87,153030.17,85.48,125
4.81,153044.42,85.48,125
4.84,153058.66,85.48,125
4.81,153072.91,85.48,125
4.83,153087.16,85.48,125
4.84,153101.4,85.48,125
4.87,153115.65,85.48,125
4.89,153129.9,85.48,125
4.9,153144.14,85.48,125
4.9,153158.39,85.48,125
4.91,153172.64,85.48,125
4.61,153186.89,85.48,125
4.68,153201.13,85.48,125
4.74,153215.38,85.48,125
4.71,153229.63,85.48,125
4.73,153243.87,85.48,125
4.54,153258.12,85.48,125
4.53,153272.37,85.48,125
4.5,153286.61,85.48,125
4.55,153300.86,85.48,125
4.45,153315.11,85.48,125
4.42,153329.35,85.48,125
4.32,153343.6,85.48,125
4.37,153357.85,85.48,125
4.22,153372.1,85.48,125
4.19,153386.34,85.48,125
4.13,153400.59,85.48,125
4.24,153414.84,85.48,125
4.19,153429.08,85.48,125
4.26,153443.33,85.48,125
4.18,153457.58,85.48,125
4.21,153471.82,85.48,125
4.26,153486.07,85.48,125
4.23,153500.32,85.48,125
4.17,153514.56,85.48,125
4.13,153528.81,85.48,125
4.11,153543.06,85.48,125
4.14,153557.31,85.48,125
4.05,153571.55,85.48,125
4.1,153585.8,85.48,125
4.13,153600.05,85.48,125
4.04,153614.29,85.48,125
4.09,153628.54,85.48,125
4.08,153642.79,85.48,125
4.09,153657.03,85.48,125
4.05,153671.28,85.48,125
4.1,153685.53,85.48,125
4.09,153699.77,85.48,125
4.07,153714.02,85.48,125
4.04,153728.27,85.48,125
4.12,153742.52,85.48,125
4.07,153756.76,85.48,125
4.05,153771.01,85.48,125
4.05,153785.26,85.48,125
4.12,153799.5,85.48,125
3.97,153813.75,85.48,125
4.07,153828,85.48,125
4,153842.24,85.48,125
4.02,153856.49,85.48,125
4.05,153870.74,85.48,125
4.09,153884.98,85.48,125
4,153899.23,85.48,125
4.04,153913.48,85.48,125
4.05,153927.73,85.48,125
4.03,153941.97,85.48,125
4.03,153956.22,85.48,125
4.03,153970.47,85.48,125
3.99,153984.71,85.48,125
4.05,153998.96,85.48,125
4.03,154013.21,85.48,125
4.08,154027.45,85.48,125
4.07,154041.7,85.48,125
4.09,154055.95,85.48,125
4.13,154070.19,85.48,125
4.09,154084.44,85.48,125
4.1,154098.69,85.48,125
4.06,154112.94,85.48,125
4.05,154127.18,85.48,125
4.08,154141.43,85.48,125
4.07,154155.68,85.48,125
4.03,154169.92,85.48,125
4.09,154184.17,85.48,125
4.06,154198.42,85.48,125
4.07,154212.66,85.48,125
4.07,154226.91,85.48,125
4.1,154241.16,85.48,125
3.89,154255.4,85.48,125
4.05,154269.65,85.48,125
4.06,154283.9,85.48,125
4.05,154298.14,85.48,125
4.03,154312.39,85.48,125
4.03,154326.64,85.48,125
4.07,154340.89,85.48,125
4.11,154355.13,85.48,125
4.1,154369.38,85.48,125
4.02,154383.63,85.48,125
4.06,154397.87,85.48,125
4.06,154412.12,85.48,125
4.09,154426.37,85.48,125
4.13,154440.61,85.48,125
4.13,154454.86,85.48,125
4.06,154469.11,85.48,125
4.09,154483.35,85.48,125
4.09,154497.6,85.48,125
4.01,154511.85,85.48,125
4.06,154526.1,85.48,125
4.03,154540.34,85.48,125
4.08,154554.59,85.48,125
4.07,154568.84,85.48,125
4.14,154583.08,85.48,125
4.14,154597.33,85.48,125
4,154611.58,85.48,125
4.06,154625.82,85.48,125
4.12,154640.07,85.48,125
4.09,154654.32,85.48,125
4.09,154668.56,85.48,125
4.07,154682.81,85.48,125
4.09,154697.06,85.48,125
4.17,154711.31,85.48,125
4.05,154725.55,85.48,125
4.04,154739.8,85.48,125
4.02,154754.05,85.48,125
4.03,154768.29,85.48,125
4.11,154782.54,85.48,125
4.09,154796.79,85.48,125
4.1,154811.03,85.48,125
4.08,154825.28,85.48,125
4.03,154839.53,85.48,125
4.05,154853.77,85.48,125
4,154868.02,85.48,125
4.04,154882.27,85.48,125
4.1,154896.52,85.48,125
4.01,154910.76,85.48,125
4.02,154925.01,85.48,125
4.03,154939.26,85.48,125
4.05,154953.5,85.48,125
4,154967.75,85.48,125
4.04,154982,85.48,125
4.05,154996.24,85.48,125
4.03,155010.49,85.48,125
4.05,155024.74,85.48,125
4.01,155038.98,85.48,125
4.07,155053.23,85.48,125
4.03,155067.48,85.48,125
4.05,155081.73,85.48,125
4.06,155095.97,85.48,125
3.99,155110.22,85.48,125
4.09,155124.47,85.48,125
4,155138.71,85.48,125
4.05,155152.96,85.48,125
4.07,155167.21,85.48,125
4.01,155181.45,85.48,125
4.12,155195.7,85.48,125
4.06,155209.95,85.48,125
4.14,155224.19,85.48,125
4.04,155238.44,85.48,125
4.06,155252.69,85.48,125
4.08,155266.94,85.48,125
4.11,155281.18,85.48,125
4.13,155295.43,85.48,125
4.09,155309.68,85.48,125
4.08,155323.92,85.48,125
4.09,155338.17,85.48,125
4.12,155352.42,85.48,125
4.06,155366.66,85.48,125
4.06,155380.91,85.48,125
4.1,155395.16,85.48,125
4.1,155409.4,85.48,125
4.08,155423.65,85.48,125
3.97,155437.9,85.48,125
4.09,155452.15,85.48,125
3.97,155466.39,85.48,125
4.04,155480.64,85.48,125
4.05,155494.89,85.48,125
4.06,155509.13,85.48,125
4.1,155523.38,85.48,125
4.03,155537.63,85.48,125
4.1,155551.87,85.48,125
4.14,155566.12,85.48,125
4.08,155580.37,85.48,125
4.16,155594.61,85.48,125
4.17,155608.86,85.48,125
4.19,155623.11,85.48,125
4.09,155637.36,85.48,125
4.16,155651.6,85.48,125
4.15,155665.85,85.48,125
4.16,155680.1,85.48,125
4.19,155694.34,85.48,125
4.2,155708.59,85.48,125
4.14,155722.84,85.48,125
4.14,155737.08,85.48,125
4.16,155751.33,85.48,125
4.16,155765.58,85.48,125
4.14,155779.82,85.48,125
4.09,155794.07,85.48,125
4.12,155808.32,85.48,125
4.13,155822.56,85.48,125
4.1,155836.81,85.48,125
4.13,155851.06,85.48,125
4.11,155865.31,85.48,125
4.15,155879.55,85.48,125
4.13,155893.8,85.48,125
4.14,155908.05,85.48,125
4.17,155922.29,85.48,125
4.18,155936.54,85.48,125
4.1,155950.79,85.48,125
4.12,155965.03,85.48,125
4.11,155979.28,85.48,125
4.15,155993.53,85.48,125
4.12,156007.77,85.48,125
4.13,156022.02,85.48,125
4.12,156036.27,85.48,125
4.12,156050.52,85.48,125
4.03,156064.76,85.48,125
4.08,156079.01,85.48,125
4.14,156093.26,85.48,125
4.13,156107.5,85.48,125
4.2,156121.75,85.48,125
4.12,156136,85.48,125
4.17,156150.24,85.48,125
4.1,156164.49,85.48,125
4.12,156178.74,85.48,125
4.1,156192.98,85.48,125
4.09,156207.23,85.48,125
4.16,156221.48,85.48,125
4.12,156235.73,85.48,125
4.16,156249.97,85.48,125
4.15,156264.22,85.48,125
4.19,156278.47,85.48,125
4.14,156292.71,85.48,125
4.14,156306.96,85.48,125
4.13,156321.21,85.48,125
4.17,156335.45,85.48,125
4.15,156349.7,85.48,125
4.17,156363.95,85.48,125
4.17,156378.19,85.48,125
4.14,156392.44,85.48,125
4.09,156406.69,85.48,125
4,156420.94,85.48,125
4.12,156435.18,85.48,125
4.16,156449.43,85.48,125
4.12,156463.68,85.48,125
4.16,156477.92,85.48,125
4.15,156492.17,85.48,125
4.14,156506.42,85.48,125
4.23,156520.66,85.48,125
4.14,156534.91,85.48,125
4.19,156549.16,85.48,125
4.15,156563.4,85.48,125
4.17,156577.65,85.48,125
4.07,156591.9,85.48,125
4.13,156606.15,85.48,125
4.06,156620.39,85.48,125
4.1,156634.64,85.48,125
4.19,156648.89,85.48,125
4.17,156663.13,85.48,125
4.15,156677.38,85.48,125
4.21,156691.63,85.48,125
4.14,156705.87,85.48,125
4.12,156720.12,85.48,125
4.14,156734.37,85.48,125
4.18,156748.61,85.48,125
4.18,156762.86,85.48,125
4.16,156777.11,85.48,125
4.16,156791.36,85.48,125
4.11,156805.6,85.48,125
4.14,156819.85,85.48,125
4.12,156834.1,85.48,125
4.17,156848.34,85.48,125
4.14,156862.59,85.48,125
4.09,156876.84,85.48,125
4.16,156891.08,85.48,125
4.14,156905.33,85.48,125
4.15,156919.58,85.48,125
4.16,156933.82,85.48,125
4.04,156948.07,85.48,125
4.1,156962.32,85.48,125
4.03,156976.57,85.48,125
4.06,156990.81,85.48,125
4.15,157005.06,85.48,125
4.1,157019.31,85.48,125
4.13,157033.55,85.48,125
4.11,157047.8,85.48,125
4.14,157062.05,85.48,125
4.16,157076.29,85.48,125
4.19,157090.54,85.48,125
4.06,157104.79,85.48,125
4.13,157119.03,85.48,125
4.22,157133.28,85.48,125
4.14,157147.53,85.48,125
4.18,157161.77,85.48,125
4.18,157176.02,85.48,125
4.19,157190.27,85.48,125
4.17,157204.52,85.48,125
4.17,157218.76,85.48,125
4.16,157233.01,85.48,125
4.2,157247.26,85.48,125
4.21,157261.5,85.48,125
4.16,157275.75,85.48,125
4.12,157290,85.48,125
4.12,157304.24,85.48,125
4.18,157318.49,85.48,125
4.14,157332.74,85.48,125
4.17,157346.98,85.48,125
4.12,157361.23,85.48,125
4.08,157375.48,85.48,125
4.15,157389.73,85.48,125
4.13,157403.97,85.48,125
4.09,157418.22,85.48,125
4.13,157432.47,85.48,125
4.08,157446.71,85.48,125
4.13,157460.96,85.48,125
4.08,157475.21,85.48,125
4.16,157489.45,85.48,125
4.09,157503.7,85.48,125
4.07,157517.95,85.48,125
4.04,157532.19,85.48,125
4.07,157546.44,85.48,125
3.97,157560.69,85.48,125
4.03,157574.94,85.48,125
4.14,157589.18,85.48,125
4.08,157603.43,85.48,125
4.16,157617.68,85.48,125
3.97,157631.92,85.48,125
4.17,157646.17,85.48,125
4.15,157660.42,85.48,125
4.14,157674.66,85.48,125
4.04,157688.91,85.48,125
4.18,157703.16,85.48,125
4.18,157717.4,85.48,125
4.14,157731.65,85.48,125
4.19,157745.9,85.48,125
4.17,157760.15,85.48,125
4.15,157774.39,85.48,125
4.14,157788.64,85.48,125
4.2,157802.89,85.48,125
4.13,157817.13,85.48,125
4.13,157831.38,85.48,125
4.06,157845.63,85.48,125
4.1,157859.87,85.48,125
4.13,157874.12,85.48,125
4.14,157888.37,85.48,125
4.07,157902.61,85.48,125
4.11,157916.86,85.48,125
4.07,157931.11,85.48,125
4.13,157945.36,85.48,125
4.09,157959.6,85.48,125
4.13,157973.85,85.48,125
4.1,157988.1,85.48,125
4.1,158002.34,85.48,125
4.09,158016.59,85.48,125
4.15,158030.84,85.48,125
4.15,158045.08,85.48,125
4.09,158059.33,85.48,125
3.99,158073.58,85.48,125
4.09,158087.82,85.48,125
3.96,158102.07,85.48,125
4.1,158116.32,85.48,125
4.14,158130.57,85.48,125
4.08,158144.81,85.48,125
4.08,158159.06,85.48,125
4.01,158173.31,85.48,125
4.02,158187.55,85.48,125
4.1,158201.8,85.48,125
4.09,158216.05,85.48,125
4.06,158230.29,85.48,125
4.18,158244.54,85.48,125
4.07,158258.79,85.48,125
4.09,158273.03,85.48,125
4.16,158287.28,85.48,125
4.12,158301.53,85.48,125
4.11,158315.78,85.48,125
4.09,158330.02,85.48,125
4.09,158344.27,85.48,125
4.12,158358.52,85.48,125
4.13,158372.76,85.48,125
4.13,158387.01,85.48,125
4.14,158401.26,85.48,125
4.1,158415.5,85.48,125
4.08,158429.75,85.48,125
4.14,158444,85.48,125
4.05,158458.24,85.48,125
4.15,158472.49,85.48,125
4.11,158486.74,85.48,125
4.14,158500.99,85.48,125
4.06,158515.23,85.48,125
4.1,158529.48,85.48,125
4.06,158543.73,85.48,125
4.08,158557.97,85.48,125
3.95,158572.22,85.48,125
4.1,158586.47,85.48,125
4.08,158600.71,85.48,125
4.09,158614.96,85.48,125
4.16,158629.21,85.48,125
4,158643.45,85.48,125
4.12,158657.7,85.48,125
4.12,158671.95,85.48,125
4.13,158686.19,85.48,125
4.14,158700.44,85.48,125
3.97,158714.69,85.48,125
4.1,158728.94,85.48,125
4.06,158743.18,85.48,125
4.13,158757.43,85.48,125
4.14,158771.68,85.48,125
4.16,158785.92,85.48,125
4.18,158800.17,85.48,125
4.16,158814.42,85.48,125
4.14,158828.66,85.48,125
4.12,158842.91,85.48,125
4.14,158857.16,85.48,125
4.14,158871.4,85.48,125
4.07,158885.65,85.48,125
3.92,158899.9,85.48,125
4.09,158914.15,85.48,125
4.15,158928.39,85.48,125
4.18,158942.64,85.48,125
4.04,158956.89,85.48,125
4.06,158971.13,85.48,125
4.07,158985.38,85.48,125
4.03,158999.63,85.48,125
4,159013.87,85.48,125
3.99,159028.12,85.48,125
4.01,159042.37,85.48,125
4.01,159056.61,85.48,125
4.1,159070.86,85.48,125
4.03,159085.11,85.48,125
4.07,159099.36,85.48,125
4.1,159113.6,85.48,125
4.11,159127.85,85.48,125
4.08,159142.1,85.48,125
4.16,159156.34,85.48,125
4.02,159170.59,85.48,125
4.09,159184.84,85.48,125
4.07,159199.08,85.48,125
4.1,159213.33,85.48,125
4.07,159227.58,85.48,125
4.07,159241.82,85.48,125
4.05,159256.07,85.48,125
4.06,159270.32,85.48,125
4.13,159284.57,85.48,125
4.06,159298.81,85.48,125
4.12,159313.06,85.48,125
4.11,159327.31,85.48,125
4.06,159341.55,85.48,125
4.04,159355.8,85.48,125
4.1,159370.05,85.48,125
4.05,159384.29,85.48,125
4.04,159398.54,85.48,125
4.11,159412.79,85.48,125
4.05,159427.03,85.48,125
3.9,159441.28,85.48,125
4.08,159455.53,85.48,125
4.08,159469.78,85.48,125
4.01,159484.02,85.48,125
4.06,159498.27,85.48,125
4.01,159512.52,85.48,125
4.08,159526.76,85.48,125
4.15,159541.01,85.48,125
4.11,159555.26,85.48,125
4.13,159569.5,85.48,125
4.11,159583.75,85.48,125
4.13,159598,85.48,125
4.02,159612.24,85.48,125
4.1,159626.49,85.48,125
4.09,159640.74,85.48,125
3.97,159654.99,85.48,125
4.12,159669.23,85.48,125
4.1,159683.48,85.48,125
4.11,159697.73,85.48,125
4.08,159711.97,85.48,125
4.12,159726.22,85.48,125
4,159740.47,85.48,125
4.11,159754.71,85.48,125
4.1,159768.96,85.48,125
4.12,159783.21,85.48,125
4.15,159797.45,85.48,125
4.06,159811.7,85.48,125
4.17,159825.95,85.48,125
4.15,159840.2,85.48,125
4.18,159854.44,85.48,125
4.13,159868.69,85.48,125
4.07,159882.94,85.48,125
4.1,159897.18,85.48,125
4.1,159911.43,85.48,125
4.11,159925.68,85.48,125
4.12,159939.92,85.48,125
3.98,159954.17,85.48,125
3.98,159968.42,85.48,125
4.05,159982.66,85.48,125
4.08,159996.91,85.48,125
4.09,160011.16,85.48,125
4.12,160025.4,85.48,125
4.09,160039.65,85.48,125
4.09,160053.9,85.48,125
4.04,160068.15,85.48,125
4.11,160082.39,85.48,125
4,160096.64,85.48,125
4.07,160110.89,85.48,125
3.97,160125.13,85.48,125
3.92,160139.38,85.48,125
4.06,160153.63,85.48,125
4.11,160167.87,85.48,125
4.13,160182.12,85.48,125
4.14,160196.37,85.48,125
4.09,160210.61,85.48,125
4.09,160224.86,85.48,125
4.06,160239.11,85.48,125
4.1,160253.36,85.48,125
4.1,160267.6,85.48,125
4.09,160281.85,85.48,125
4.15,160296.1,85.48,125
4.06,160310.34,85.48,125
4.12,160324.59,85.48,125
4.01,160338.84,85.48,125
4.15,160353.08,85.48,125
4.03,160367.33,85.48,125
4.05,160381.58,85.48,125
4.07,160395.82,85.48,125
4.08,160410.07,85.48,125
3.99,160424.32,85.48,125
4.05,160438.57,85.48,125
4.1,160452.81,85.48,125
4.05,160467.06,85.48,125
4.04,160481.31,85.48,125
4.05,160495.55,85.48,125
4.17,160509.8,85.48,125
3.86,160524.05,85.48,125
3.99,160538.29,85.48,125
4.05,160552.54,85.48,125
4.09,160566.79,85.48,125
4.15,160581.03,85.48,125
4.1,160595.28,85.48,125
4.07,160609.53,85.48,125
4.04,160623.78,85.48,125
4.13,160638.02,85.48,125
4.12,160652.27,85.48,125
4.15,160666.52,85.48,125
4.05,160680.76,85.48,125
4.09,160695.01,85.48,125
4.08,160709.26,85.48,125
4.03,160723.5,85.48,125
4.05,160737.75,85.48,125
3.94,160752,85.48,125
3.93,160766.24,85.48,125
3.98,160780.49,85.48,125
4.08,160794.74,85.48,125
4.13,160808.99,85.48,125
4.04,160823.23,85.48,125
4.05,160837.48,85.48,125
4.07,160851.73,85.48,125
4.07,160865.97,85.48,125
4.01,160880.22,85.48,125
4.1,160894.47,85.48,125
4.12,160908.71,85.48,125
4.08,160922.96,85.48,125
4.1,160937.21,85.48,125
4.14,160951.45,85.48,125
3.91,160965.7,85.48,125
4.03,160979.95,85.48,125
4.03,160994.2,85.48,125
4.12,161008.44,85.48,125
4.04,161022.69,85.48,125
4.07,161036.94,85.48,125
4.03,161051.18,85.48,125
4.12,161065.43,85.48,125
4.2,161079.68,85.48,125
4.03,161093.92,85.48,125
4.18,161108.17,85.48,125
4.17,161122.42,85.48,125
4.32,161136.66,85.48,125
4.35,161150.91,85.48,125
4.37,161165.16,85.48,125
4.49,161179.41,85.48,125
4.5,161193.65,85.48,125
4.47,161207.9,85.48,125
4.49,161222.15,85.48,125
4.53,161236.39,85.48,125
4.5,161250.64,85.48,125
4.59,161264.89,85.48,125
4.57,161279.13,85.48,125
4.51,161293.38,85.48,125
4.45,161307.63,85.48,125
4.42,161321.87,85.48,125
4.41,161336.12,85.48,125
4.46,161350.37,85.48,125
4.38,161364.62,85.48,125
4.25,161378.86,85.48,125
4.24,161393.11,85.48,125
4.09,161407.36,85.48,125
3.99,161421.6,85.48,125
3.94,161435.85,85.48,125
3.8,161450.1,85.48,125
4.04,161464.34,85.48,125
4.23,161478.59,85.48,125
4.24,161492.84,85.48,125
4.22,161507.08,85.48,125
4.31,161521.33,85.48,125
4.1,161535.58,85.48,125
4.24,161549.82,85.48,125
4.39,161564.07,85.48,125
4.28,161578.32,85.48,125
4.33,161592.57,85.48,125
4.29,161606.81,85.48,125
4.1,161621.06,85.48,125
4.25,161635.31,85.48,125
4.08,161649.55,85.48,125
4.26,161663.8,85.48,125
4.26,161678.05,85.48,125
4.4,161692.29,85.48,125
4.25,161706.54,85.48,125
4.14,161720.79,85.48,125
4.24,161735.03,85.48,125
4.3,161749.28,85.48,125
4.34,161763.53,85.48,125
4.32,161777.78,85.48,125
4.25,161792.02,85.48,125
4.38,161806.27,85.48,125
4.14,161820.52,85.48,125
4.13,161834.76,85.48,125
4.07,161849.01,85.48,125
4.18,161863.26,85.48,125
4.24,161877.5,85.48,125
4.2,161891.75,85.48,125
4.3,161906,85.48,125
3.95,161920.24,85.48,125
4.08,161934.49,85.48,125
4.08,161948.74,85.48,125
4.14,161962.99,85.48,125
4.31,161977.23,85.48,125
4.28,161991.48,85.48,125
4.32,162005.73,85.48,125
4.28,162019.97,85.48,125
4.35,162034.22,85.48,125
4.34,162048.47,85.48,125
4.42,162062.71,85.48,125
4.44,162076.96,85.48,125
4.41,162091.21,85.48,125
4.43,162105.45,85.48,125
4.15,162119.7,85.48,125
4.27,162133.95,85.48,125
4.26,162148.2,85.48,125
4.29,162162.44,85.48,125
4.2,162176.69,85.48,125
4.23,162190.94,85.48,125
4.36,162205.18,85.48,125
4.2,162219.43,85.48,125
4.3,162233.68,85.48,125
4.26,162247.92,85.48,125
4.3,162262.17,85.48,125
4.29,162276.42,85.48,125
4.4,162290.66,85.48,125
4.34,162304.91,85.48,125
4.29,162319.16,85.48,125
4.3,162333.41,85.48,125
4.27,162347.65,85.48,125
4.35,162361.9,85.48,125
4.3,162376.15,85.48,125
4.3,162390.39,85.48,125
4.32,162404.64,85.48,125
4.43,162418.89,85.48,125
4.44,162433.13,85.48,125
4.3,162447.38,85.48,125
4.38,162461.63,85.48,125
4.37,162475.87,85.48,125
4.37,162490.12,85.48,125
4.39,162504.37,85.48,125
4.28,162518.62,85.48,125
4,162532.86,85.48,125
4.12,162547.11,85.48,125
4.15,162561.36,85.48,125
4.28,162575.6,85.48,125
4.26,162589.85,85.48,125
4.33,162604.1,85.48,125
4.43,162618.34,85.48,125
4.34,162632.59,85.48,125
4.34,162646.84,85.48,125
4.35,162661.08,85.48,125
4.35,162675.33,85.48,125
4.38,162689.58,85.48,125
4.43,162703.83,85.48,125
4.43,162718.07,85.48,125
4.46,162732.32,85.48,125
4.45,162746.57,85.48,125
4.45,162760.81,85.48,125
4.43,162775.06,85.48,125
4.41,162789.31,85.48,125
4.38,162803.55,85.48,125
4.48,162817.8,85.48,125
4.43,162832.05,85.48,125
4.53,162846.29,85.48,125
4.42,162860.54,85.48,125
4.42,162874.79,85.48,125
4.42,162889.03,85.48,125
4.4,162903.28,85.48,125
4.46,162917.53,85.48,125
4.51,162931.78,85.48,125
4.46,162946.02,85.48,125
4.49,162960.27,85.48,125
4.43,162974.52,85.48,125
4.47,162988.76,85.48,125
4.48,163003.01,85.48,125
4.41,163017.26,85.48,125
4.47,163031.5,85.48,125
4.44,163045.75,85.48,125
4.45,163060,85.48,125
4.43,163074.24,85.48,125
4.3,163088.49,85.48,125
4.33,163102.74,85.48,125
4.33,163116.99,85.48,125
4.38,163131.23,85.48,125
4.3,163145.48,85.48,125
4.36,163159.73,85.48,125
4.24,163173.97,85.48,125
4.3,163188.22,85.48,125
4.33,163202.47,85.48,125
