rms,mileage,speed,load
8.6,319896.07,85.28,110
8.87,319910.29,85.28,110
8.74,319924.5,85.28,110
8.54,319938.71,85.28,110
8.32,319952.93,85.28,110
8.7,319967.13,85.28,110
8.51,319981.35,85.28,110
8.4,319995.56,85.28,110
8.78,320009.77,85.28,110
8.44,320023.99,85.28,110
8.51,320038.2,85.28,110
8.61,320052.41,85.28,110
8.78,320066.63,85.28,110
8.72,320080.84,85.28,110
8.57,320095.05,85.28,110
8.66,320109.26,85.28,110
8.88,320123.48,85.28,110
8.39,320137.69,85.28,110
8.58,320151.9,85.28,110
8.71,320166.12,85.28,110
8.72,320180.32,85.28,110
8.75,320194.54,85.28,110
8.73,320208.76,85.28,110
8.65,320222.96,85.28,110
8.53,320237.18,85.28,110
8.52,320251.39,85.28,110
8.53,320265.6,85.28,110
8.8,320279.82,85.28,110
8.65,320294.03,85.28,110
8.78,320308.24,85.28,110
8.76,320322.45,85.28,110
8.76,320336.67,85.28,110
8.82,320350.88,85.28,110
8.75,320365.09,85.28,110
8.68,320379.31,85.28,110
8.87,320393.51,85.28,110
8.74,320407.73,85.28,110
8.68,320421.95,85.28,110
8.99,320436.15,85.28,110
8.72,320450.37,85.28,110
8.68,320464.58,85.28,110
8.79,320478.79,85.28,110
8.71,320493.01,85.28,110
8.76,320507.22,85.28,110
8.71,320521.43,85.28,110
8.61,320535.64,85.28,110
8.69,320549.86,85.28,110
8.61,320564.07,85.28,110
8.75,320578.28,85.28,110
8.67,320592.5,85.28,110
8.65,320606.71,85.28,110
8.74,320620.92,85.28,110
8.62,320635.14,85.28,110
8.85,320649.34,85.28,110
9.18,320663.56,85.28,110
8.77,320677.77,85.28,110
8.79,320691.98,85.28,110
8.7,320706.2,85.28,110
8.61,320720.41,85.28,110
8.73,320734.62,85.28,110
8.63,320748.84,85.28,110
8.69,320763.05,85.28,110
8.61,320777.26,85.28,110
8.73,320791.47,85.28,110
8.7,320805.69,85.28,110
8.88,320819.9,85.28,110
8.66,320834.11,85.28,110
8.79,320848.33,85.28,110
8.78,320862.53,85.28,110
9.12,320876.75,85.28,110
8.91,320890.97,85.28,110
8.98,320905.17,85.28,110
8.55,320919.39,85.28,110
8.8,320933.6,85.28,110
8.79,320947.81,85.28,110
8.81,320962.03,85.28,110
8.94,320976.24,85.28,110
8.92,320990.45,85.28,110
8.75,321004.66,85.28,110
8.35,321018.88,85.28,110
8.51,321033.09,85.28,110
8.84,321047.3,85.28,110
8.54,321061.52,85.28,110
8.79,321075.73,85.28,110
8.81,321089.94,85.28,110
8.78,321104.16,85.28,110
9.19,321118.36,85.28,110
9.18,321132.58,85.28,110
9.01,321146.79,85.28,110
8.86,321161,85.28,110
8.86,321175.22,85.28,110
8.81,321189.43,85.28,110
8.68,321203.64,85.28,110
8.77,321217.86,85.28,110
8.84,321232.07,85.28,110
8.81,321246.28,85.28,110
8.8,321260.49,85.28,110
8.84,321274.71,85.28,110
8.72,321288.92,85.28,110
8.64,321303.13,85.28,110
8.79,321317.35,85.28,110
8.69,321331.55,85.28,110
8.59,321345.77,85.28,110
8.54,321359.99,85.28,110
8.76,321374.19,85.28,110
8.82,321388.41,85.28,110
8.77,321402.62,85.28,110
8.76,321416.83,85.28,110
8.86,321431.05,85.28,110
8.64,321445.26,85.28,110
8.68,321459.47,85.28,110
8.65,321473.68,85.28,110
8.83,321487.9,85.28,110
9.25,321502.11,85.28,110
9.04,321516.32,85.28,110
8.91,321530.54,85.28,110
8.96,321544.75,85.28,110
9.12,321558.96,85.28,110
8.97,321573.18,85.28,110
9.11,321587.38,85.28,110
9.13,321601.6,85.28,110
8.91,321615.81,85.28,110
9.09,321630.02,85.28,110
8.82,321644.24,85.28,110
8.95,321658.45,85.28,110
9.22,321672.66,85.28,110
8.86,321686.88,85.28,110
8.73,321701.09,85.28,110
8.98,321715.3,85.28,110
8.89,321729.51,85.28,110
8.86,321743.73,85.28,110
8.97,321757.94,85.28,110
9.13,321772.15,85.28,110
9.04,321786.37,85.28,110
8.89,321800.57,85.28,110
8.99,321814.79,85.28,110
8.88,321829.01,85.28,110
8.91,321843.21,85.28,110
8.9,321857.43,85.28,110
8.71,321871.64,85.28,110
8.73,321885.85,85.28,110
8.86,321900.07,85.28,110
9,321914.28,85.28,110
8.97,321928.49,85.28,110
8.94,321942.7,85.28,110
8.99,321956.92,85.28,110
8.79,321971.13,85.28,110
8.85,321985.34,85.28,110
8.92,321999.56,85.28,110
8.94,322013.77,85.28,110
8.79,322027.98,85.28,110
8.97,322042.2,85.28,110
9.02,322056.4,85.28,110
8.96,322070.62,85.28,110
9.13,322084.83,85.28,110
9,322099.04,85.28,110
9.32,322113.26,85.28,110
8.98,322127.47,85.28,110
9,322141.68,85.28,110
9.45,322155.9,85.28,110
9.14,322170.11,85.28,110
8.96,322184.32,85.28,110
8.97,322198.53,85.28,110
9.12,322212.75,85.28,110
9.07,322226.96,85.28,110
8.83,322241.17,85.28,110
9.03,322255.39,85.28,110
8.89,322269.59,85.28,110
8.82,322283.81,85.28,110
8.91,322298.03,85.28,110
8.61,322312.23,85.28,110
8.94,322326.45,85.28,110
8.78,322340.66,85.28,110
8.7,322354.87,85.28,110
8.75,322369.09,85.28,110
8.7,322383.3,85.28,110
8.86,322397.51,85.28,110
9.01,322411.72,85.28,110
8.95,322425.94,85.28,110
8.74,322440.15,85.28,110
8.95,322454.36,85.28,110
8.84,322468.58,85.28,110
8.99,322482.78,85.28,110
8.84,322497,85.28,110
9.08,322511.22,85.28,110
9.57,322525.42,85.28,110
9.23,322539.64,85.28,110
9.16,322553.85,85.28,110
9.4,322568.06,85.28,110
9.31,322582.28,85.28,110
9,322596.49,85.28,110
8.9,322610.7,85.28,110
8.84,322624.91,85.28,110
8.94,322639.13,85.28,110
8.88,322653.34,85.28,110
9.08,322667.55,85.28,110
8.97,322681.77,85.28,110
8.79,322695.98,85.28,110
9.49,322710.19,85.28,110
8.97,322724.41,85.28,110
9.15,322738.61,85.28,110
8.85,322752.83,85.28,110
8.86,322767.04,85.28,110
8.98,322781.25,85.28,110
9.09,322795.47,85.28,110
8.9,322809.68,85.28,110
9,322823.89,85.28,110
9,322838.11,85.28,110
9.06,322852.32,85.28,110
8.74,322866.53,85.28,110
8.89,322880.74,85.28,110
8.91,322894.96,85.28,110
8.7,322909.17,85.28,110
8.84,322923.38,85.28,110
8.64,322937.6,85.28,110
8.64,322951.8,85.28,110
9.1,322966.02,85.28,110
8.75,322980.24,85.28,110
8.79,322994.44,85.28,110
9.11,323008.66,85.28,110
9.09,323022.87,85.28,110
9.26,323037.08,85.28,110
9.31,323051.3,85.28,110
8.32,323065.51,85.28,110
8.14,323079.72,85.28,110
8.46,323093.93,85.28,110
8.48,323108.15,85.28,110
8.49,323122.36,85.28,110
8.95,323136.57,85.28,110
8.84,323150.79,85.28,110
8.62,323165,85.28,110
9.01,323179.21,85.28,110
8.82,323193.43,85.28,110
8.65,323207.63,85.28,110
8.74,323221.85,85.28,110
9,323236.06,85.28,110
8.94,323250.27,85.28,110
8.97,323264.49,85.28,110
9.1,323278.7,85.28,110
8.73,323292.91,85.28,110
8.96,323307.13,85.28,110
9,323321.34,85.28,110
9.08,323335.55,85.28,110
8.93,323349.76,85.28,110
8.9,323363.98,85.28,110
9.14,323378.19,85.28,110
9.14,323392.4,85.28,110
9.01,323406.62,85.28,110
9.15,323420.82,85.28,110
9.08,323435.04,85.28,110
9.12,323449.26,85.28,110
9.12,323463.46,85.28,110
9.18,323477.68,85.28,110
9.27,323491.89,85.28,110
9.14,323506.1,85.28,110
9.21,323520.32,85.28,110
9.18,323534.53,85.28,110
9.28,323548.74,85.28,110
9.11,323562.95,85.28,110
9.13,323577.17,85.28,110
9.18,323591.38,85.28,110
9.53,323605.59,85.28,110
9.29,323619.81,85.28,110
8.93,323634.02,85.28,110
9.08,323648.23,85.28,110
9.2,323662.45,85.28,110
9.33,323676.65,85.28,110
9.19,323690.87,85.28,110
9.25,323705.08,85.28,110
9.52,323719.29,85.28,110
9.22,323733.51,85.28,110
9.61,323747.72,85.28,110
9.49,323761.93,85.28,110
9.57,323776.15,85.28,110
9.49,323790.36,85.28,110
9.38,323804.57,85.28,110
9.5,323818.78,85.28,110
9.41,323833,85.28,110
9.39,323847.21,85.28,110
9.47,323861.42,85.28,110
9.4,323875.64,85.28,110
9.44,323889.84,85.28,110
9.38,323904.06,85.28,110
9.55,323918.28,85.28,110
9.62,323932.48,85.28,110
9.55,323946.7,85.28,110
9.59,323960.91,85.28,110
9.53,323975.12,85.28,110
9.61,323989.34,85.28,110
9.6,324003.55,85.28,110
9.56,324017.76,85.28,110
9.72,324031.97,85.28,110
9.7,324046.19,85.28,110
9.58,324060.4,85.28,110
9.56,324074.61,85.28,110
9.71,324088.83,85.28,110
9.68,324103.04,85.28,110
9.64,324117.25,85.28,110
9.61,324131.47,85.28,110
9.61,324145.67,85.28,110
9.63,324159.89,85.28,110
9.69,324174.1,85.28,110
9.69,324188.31,85.28,110
9.63,324202.53,85.28,110
9.67,324216.74,85.28,110
9.83,324230.95,85.28,110
9.73,324245.17,85.28,110
9.81,324259.38,85.28,110
9.71,324273.59,85.28,110
9.68,324287.8,85.28,110
9.63,324302.02,85.28,110
9.61,324316.23,85.28,110
9.82,324330.44,85.28,110
10,324344.66,85.28,110
9.75,324358.86,85.28,110
10.04,324373.08,85.28,110
9.97,324387.3,85.28,110
9.81,324401.5,85.28,110
9.81,324415.72,85.28,110
10.24,324429.93,85.28,110
9.81,324444.14,85.28,110
9.7,324458.36,85.28,110
9.96,324472.57,85.28,110
9.87,324486.78,85.28,110
9.73,324500.99,85.28,110
9.69,324515.21,85.28,110
9.89,324529.42,85.28,110
9.98,324543.63,85.28,110
9.71,324557.85,85.28,110
9.82,324572.05,85.28,110
10.07,324586.27,85.28,110
9.87,324600.49,85.28,110
9.95,324614.69,85.28,110
10.19,324628.91,85.28,110
9.69,324643.12,85.28,110
9.95,324657.33,85.28,110
9.83,324671.55,85.28,110
9.8,324685.76,85.28,110
9.84,324699.97,85.28,110
9.93,324714.18,85.28,110
10.11,324728.4,85.28,110
10.09,324742.61,85.28,110
10.08,324756.82,85.28,110
10.13,324771.04,85.28,110
9.98,324785.25,85.28,110
10.17,324799.46,85.28,110
9.99,324813.68,85.28,110
9.93,324827.88,85.28,110
10.02,324842.1,85.28,110
10.19,324856.31,85.28,110
9.8,324870.52,85.28,110
9.89,324884.74,85.28,110
10.14,324898.95,85.28,110
9.87,324913.16,85.28,110
9.97,324927.38,85.28,110
9.93,324941.59,85.28,110
9.85,324955.8,85.28,110
9.88,324970.01,85.28,110
10.17,324984.23,85.28,110
9.93,324998.44,85.28,110
10.17,325012.65,85.28,110
10.17,325026.87,85.28,110
10.09,325041.07,85.28,110
10.28,325055.29,85.28,110
10.27,325069.51,85.28,110
10.2,325083.71,85.28,110
10.41,325097.93,85.28,110
10.71,325112.14,85.28,110
10.45,325126.35,85.28,110
10.56,325140.57,85.28,110
10.44,325154.78,85.28,110
10.28,325168.99,85.28,110
10.39,325183.2,85.28,110
10.53,325197.42,85.28,110
10.55,325211.63,85.28,110
10.42,325225.84,85.28,110
10.57,325240.06,85.28,110
10.47,325254.27,85.28,110
10.61,325268.48,85.28,110
10.62,325282.7,85.28,110
10.44,325296.9,85.28,110
10.48,325311.12,85.28,110
10.74,325325.33,85.28,110
10.45,325339.54,85.28,110
10.62,325353.76,85.28,110
10.46,325367.97,85.28,110
10.69,325382.18,85.28,110
10.75,325396.4,85.28,110
10.85,325410.61,85.28,110
10.75,325424.82,85.28,110
10.78,325439.03,85.28,110
10.69,325453.25,85.28,110
11,325467.46,85.28,110
10.76,325481.67,85.28,110
10.82,325495.89,85.28,110
10.83,325510.09,85.28,110
10.98,325524.31,85.28,110
10.86,325538.53,85.28,110
10.85,325552.73,85.28,110
10.89,325566.95,85.28,110
10.96,325581.16,85.28,110
10.91,325595.37,85.28,110
10.96,325609.59,85.28,110
11.13,325623.8,85.28,110
11.08,325638.01,85.28,110
10.94,325652.22,85.28,110
10.99,325666.44,85.28,110
11.1,325680.65,85.28,110
11.09,325694.86,85.28,110
11.09,325709.08,85.28,110
11.01,325723.29,85.28,110
11.16,325737.5,85.28,110
10.95,325751.72,85.28,110
11.02,325765.92,85.28,110
11.12,325780.14,85.28,110
11.2,325794.35,85.28,110
11.11,325808.56,85.28,110
11.32,325822.78,85.28,110
11.27,325836.99,85.28,110
11.4,325851.2,85.28,110
11.19,325865.42,85.28,110
10.96,325879.63,85.28,110
11.04,325893.84,85.28,110
11.4,325908.05,85.28,110
10.89,325922.27,85.28,110
11.15,325936.48,85.28,110
11.09,325950.69,85.28,110
11.22,325964.91,85.28,110
11.29,325979.11,85.28,110
11.38,325993.33,85.28,110
11.36,326007.55,85.28,110
11.3,326021.75,85.28,110
11.22,326035.97,85.28,110
11.08,326050.18,85.28,110
11.42,326064.39,85.28,110
11.4,326078.61,85.28,110
11.47,326092.82,85.28,110
10.94,326107.03,85.28,110
11.42,326121.24,85.28,110
11.37,326135.46,85.28,110
11.31,326149.67,85.28,110
11.45,326163.88,85.28,110
11.57,326178.1,85.28,110
11.73,326192.31,85.28,110
11.42,326206.52,85.28,110
11.63,326220.74,85.28,110
11.28,326234.94,85.28,110
11.42,326249.16,85.28,110
11.62,326263.37,85.28,110
11.38,326277.58,85.28,110
11.3,326291.8,85.28,110
11.51,326306.01,85.28,110
11.48,326320.22,85.28,110
11.73,326334.44,85.28,110
11.65,326348.65,85.28,110
11.67,326362.86,85.28,110
11.56,326377.07,85.28,110
11.58,326391.29,85.28,110
11.65,326405.5,85.28,110
11.82,326419.71,85.28,110
11.72,326433.93,85.28,110
11.59,326448.13,85.28,110
11.55,326462.35,85.28,110
11.55,326476.57,85.28,110
11.74,326490.77,85.28,110
11.67,326504.99,85.28,110
11.86,326519.2,85.28,110
11.65,326533.41,85.28,110
11.99,326547.63,85.28,110
12.08,326561.84,85.28,110
11.99,326576.05,85.28,110
11.96,326590.26,85.28,110
11.75,326604.48,85.28,110
12.05,326618.69,85.28,110
12.29,326632.9,85.28,110
12.14,326647.12,85.28,110
12.23,326661.32,85.28,110
12.01,326675.54,85.28,110
11.97,326689.76,85.28,110
12.03,326703.96,85.28,110
12.42,326718.18,85.28,110
12.2,326732.39,85.28,110
12.21,326746.6,85.28,110
12.03,326760.82,85.28,110
12.1,326775.03,85.28,110
12.17,326789.24,85.28,110
12.02,326803.45,85.28,110
12.06,326817.67,85.28,110
12.19,326831.88,85.28,110
12.19,326846.09,85.28,110
12,326860.31,85.28,110
12.08,326874.52,85.28,110
12.2,326888.73,85.28,110
12.02,326902.95,85.28,110
12.07,326917.15,85.28,110
11.99,326931.37,85.28,110
12.02,326945.59,85.28,110
12.26,326959.79,85.28,110
12.13,326974.01,85.28,110
12.25,326988.22,85.28,110
12.08,327002.43,85.28,110
11.84,327016.65,85.28,110
12.15,327030.86,85.28,110
12.16,327045.07,85.28,110
12.19,327059.28,85.28,110
12.11,327073.5,85.28,110
12.31,327087.71,85.28,110
12.14,327101.92,85.28,110
12.09,327116.14,85.28,110
11.9,327130.34,85.28,110
11.99,327144.56,85.28,110
12.24,327158.78,85.28,110
12.23,327172.98,85.28,110
12.24,327187.2,85.28,110
12.42,327201.41,85.28,110
12.46,327215.62,85.28,110
12.09,327229.84,85.28,110
12.1,327244.05,85.28,110
12.28,327258.26,85.28,110
12.1,327272.47,85.28,110
12.3,327286.69,85.28,110
12.1,327300.9,85.28,110
12.14,327315.11,85.28,110
12.32,327329.33,85.28,110
12.18,327343.54,85.28,110
12.02,327357.75,85.28,110
12.15,327371.97,85.28,110
11.91,327386.17,85.28,110
12.04,327400.39,85.28,110
12.03,327414.6,85.28,110
12.1,327428.81,85.28,110
12.08,327443.03,85.28,110
12.09,327457.24,85.28,110
11.98,327471.45,85.28,110
11.86,327485.67,85.28,110
12.24,327499.88,85.28,110
12.24,327514.09,85.28,110
12.44,327528.3,85.28,110
12.26,327542.52,85.28,110
12.21,327556.73,85.28,110
12.23,327570.94,85.28,110
12.05,327585.16,85.28,110
12.36,327599.36,85.28,110
12.2,327613.58,85.28,110
12.12,327627.8,85.28,110
12.18,327642,85.28,110
12.18,327656.22,85.28,110
12.16,327670.43,85.28,110
12.37,327684.64,85.28,110
12.13,327698.86,85.28,110
12.12,327713.07,85.28,110
12.2,327727.28,85.28,110
12.01,327741.49,85.28,110
11.95,327755.71,85.28,110
11.96,327769.92,85.28,110
11.89,327784.13,85.28,110
11.78,327798.35,85.28,110
12.77,327812.56,85.28,110
13.07,327826.77,85.28,110
12.93,327840.99,85.28,110
12.72,327855.19,85.28,110
12.86,327869.41,85.28,110
12.9,327883.62,85.28,110
12.84,327897.83,85.28,110
12.99,327912.05,85.28,110
12.76,327926.26,85.28,110
12.82,327940.47,85.28,110
13.01,327954.69,85.28,110
13.16,327968.9,85.28,110
13.25,327983.11,85.28,110
12.96,327997.32,85.28,110
12.98,328011.54,85.28,110
13.19,328025.75,85.28,110
12.83,328039.96,85.28,110
12.83,328054.18,85.28,110
13.07,328068.38,85.28,110
13.14,328082.6,85.28,110
13.28,328096.82,85.28,110
13.14,328111.02,85.28,110
13.44,328125.24,85.28,110
13.38,328139.45,85.28,110
13.52,328153.66,85.28,110
14.01,328167.88,85.28,110
13.86,328182.09,85.28,110
13.63,328196.3,85.28,110
13.33,328210.51,85.28,110
13.45,328224.73,85.28,110
13.7,328238.94,85.28,110
13.95,328253.15,85.28,110
13.79,328267.37,85.28,110
13.72,328281.58,85.28,110
14.1,328295.79,85.28,110
13.84,328310.01,85.28,110
13.99,328324.21,85.28,110
14.41,328338.43,85.28,110
13.82,328352.64,85.28,110
13.85,328366.85,85.28,110
14.11,328381.07,85.28,110
13.61,328395.28,85.28,110
13.62,328409.49,85.28,110
13.66,328423.71,85.28,110
13.64,328437.92,85.28,110
13.4,328452.13,85.28,110
13.45,328466.34,85.28,110
13.31,328480.56,85.28,110
13.54,328494.77,85.28,110
13.34,328508.98,85.28,110
13.47,328523.2,85.28,110
13.4,328537.4,85.28,110
13.68,328551.62,85.28,110
13.51,328565.84,85.28,110
13.81,328580.04,85.28,110
13.89,328594.26,85.28,110
14.38,328608.47,85.28,110
13.43,328622.68,85.28,110
13.67,328636.9,85.28,110
13.57,328651.11,85.28,110
13.65,328665.32,85.28,110
13.66,328679.53,85.28,110
13.28,328693.75,85.28,110
13.31,328707.96,85.28,110
13.17,328722.17,85.28,110
13.06,328736.39,85.28,110
13.13,328750.59,85.28,110
13.16,328764.81,85.28,110
13.01,328779.03,85.28,110
12.96,328793.23,85.28,110
13.04,328807.45,85.28,110
13.08,328821.66,85.28,110
12.88,328835.87,85.28,110
13.15,328850.09,85.28,110
12.92,328864.3,85.28,110
12.93,328878.51,85.28,110
13.12,328892.72,85.28,110
13.18,328906.94,85.28,110
12.95,328921.15,85.28,110
12.88,328935.36,85.28,110
13.16,328949.58,85.28,110
12.94,328963.79,85.28,110
12.85,328978,85.28,110
13.04,328992.22,85.28,110
12.89,329006.42,85.28,110
13.03,329020.64,85.28,110
12.85,329034.86,85.28,110
12.97,329049.06,85.28,110
13.2,329063.28,85.28,110
13.04,329077.49,85.28,110
12.81,329091.7,85.28,110
12.94,329105.92,85.28,110
13.02,329120.13,85.28,110
12.97,329134.34,85.28,110
13.01,329148.55,85.28,110
12.84,329162.77,85.28,110
13,329176.98,85.28,110
12.92,329191.19,85.28,110
13.05,329205.41,85.28,110
12.92,329219.61,85.28,110
12.89,329233.83,85.28,110
12.9,329248.05,85.28,110
13.02,329262.25,85.28,110
12.87,329276.47,85.28,110
12.83,329290.68,85.28,110
13.13,329304.89,85.28,110
12.9,329319.11,85.28,110
12.97,329333.32,85.28,110
12.99,329347.53,85.28,110
12.84,329361.74,85.28,110
12.99,329375.96,85.28,110
12.74,329390.17,85.28,110
12.83,329404.38,85.28,110
12.89,329418.6,85.28,110
12.71,329432.81,85.28,110
12.95,329447.02,85.28,110
13.1,329461.24,85.28,110
13.16,329475.44,85.28,110
12.87,329489.66,85.28,110
12.86,329503.87,85.28,110
12.77,329518.08,85.28,110
12.89,329532.3,85.28,110
12.71,329546.51,85.28,110
12.75,329560.72,85.28,110
12.74,329574.94,85.28,110
12.94,329589.15,85.28,110
12.7,329603.36,85.28,110
12.91,329617.57,85.28,110
12.68,329631.79,85.28,110
12.99,329646,85.28,110
12.83,329660.21,85.28,110
12.79,329674.43,85.28,110
12.79,329688.63,85.28,110
12.76,329702.85,85.28,110
12.7,329717.07,85.28,110
12.66,329731.27,85.28,110
12.6,329745.49,85.28,110
12.72,329759.7,85.28,110
12.93,329773.91,85.28,110
12.92,329788.13,85.28,110
13.27,329802.34,85.28,110
13.12,329816.55,85.28,110
13.04,329830.76,85.28,110
13.12,329844.98,85.28,110
13.17,329859.19,85.28,110
13.14,329873.4,85.28,110
12.89,329887.62,85.28,110
12.97,329901.83,85.28,110
12.97,329916.04,85.28,110
12.97,329930.26,85.28,110
12.95,329944.46,85.28,110
13.27,329958.68,85.28,110
13.08,329972.89,85.28,110
12.89,329987.1,85.28,110
13.18,330001.32,85.28,110
13.06,330015.53,85.28,110
12.98,330029.74,85.28,110
12.88,330043.96,85.28,110
12.68,330058.17,85.28,110
12.71,330072.38,85.28,110
12.56,330086.59,85.28,110
12.67,330100.81,85.28,110
12.97,330115.02,85.28,110
12.88,330129.23,85.28,110
13,330143.45,85.28,110
12.91,330157.65,85.28,110
12.63,330171.87,85.28,110
12.6,330186.09,85.28,110
12.52,330200.29,85.28,110
12.52,330214.51,85.28,110
12.5,330228.72,85.28,110
12.27,330242.93,85.28,110
12.52,330257.15,85.28,110
12.69,330271.36,85.28,110
12.5,330285.57,85.28,110
12.37,330299.78,85.28,110
12.64,330314,85.28,110
12.57,330328.21,85.28,110
12.24,330342.42,85.28,110
12.26,330356.64,85.28,110
12.25,330370.85,85.28,110
11.99,330385.06,85.28,110
11.7,330399.28,85.28,110
12.06,330413.48,85.28,110
11.8,330427.7,85.28,110
12.03,330441.91,85.28,110
11.84,330456.12,85.28,110
12.06,330470.34,85.28,110
11.64,330484.55,85.28,110
11.82,330498.76,85.28,110
12.01,330512.98,85.28,110
12.07,330527.19,85.28,110
12.08,330541.4,85.28,110
12.1,330555.61,85.28,110
12.2,330569.83,85.28,110
12.13,330584.04,85.28,110
12.12,330598.25,85.28,110
12.01,330612.47,85.28,110
12.04,330626.67,85.28,110
11.82,330640.89,85.28,110
12.17,330655.11,85.28,110
11.91,330669.31,85.28,110
11.69,330683.53,85.28,110
11.73,330697.74,85.28,110
12.07,330711.95,85.28,110
11.9,330726.17,85.28,110
11.89,330740.38,85.28,110
11.75,330754.59,85.28,110
11.81,330768.8,85.28,110
11.79,330783.02,85.28,110
11.9,330797.23,85.28,110
12.04,330811.44,85.28,110
11.21,330825.66,85.28,110
11.66,330839.86,85.28,110
11.45,330854.08,85.28,110
11.29,330868.3,85.28,110
11.21,330882.5,85.28,110
11.22,330896.72,85.28,110
11.07,330910.93,85.28,110
11.1,330925.14,85.28,110
11.12,330939.36,85.28,110
10.88,330953.57,85.28,110
10.8,330967.78,85.28,110
10.82,330982,85.28,110
10.67,330996.21,85.28,110
10.44,331010.42,85.28,110
10.41,331024.63,85.28,110
10.51,331038.85,85.28,110
10.48,331053.06,85.28,110
10.45,331067.27,85.28,110
10.72,331081.49,85.28,110
10.38,331095.69,85.28,110
10,331109.91,85.28,110
10.24,331124.13,85.28,110
10.62,331138.33,85.28,110
10.78,331152.55,85.28,110
10.47,331166.76,85.28,110
10.37,331180.97,85.28,110
10.84,331195.19,85.28,110
10.54,331209.4,85.28,110
10.68,331223.61,85.28,110
10.51,331237.82,85.28,110
10.77,331252.04,85.28,110
10.57,331266.25,85.28,110
10.85,331280.46,85.28,110
10.81,331294.68,85.28,110
10.7,331308.88,85.28,110
11.03,331323.1,85.28,110
11.01,331337.32,85.28,110
10.65,331351.52,85.28,110
10.78,331365.74,85.28,110
10.98,331379.95,85.28,110
11.04,331394.16,85.28,110
11.05,331408.38,85.28,110
10.93,331422.59,85.28,110
11.04,331436.8,85.28,110
11.08,331451.01,85.28,110
10.7,331465.23,85.28,110
10.55,331479.44,85.28,110
10.63,331493.65,85.28,110
10.24,331507.87,85.28,110
10.76,331522.08,85.28,110
10.41,331536.29,85.28,110
10.6,331550.51,85.28,110
10.51,331564.71,85.28,110
10.15,331578.93,85.28,110
10.15,331593.14,85.28,110
9.66,331607.35,85.28,110
10.11,331621.57,85.28,110
9.84,331635.78,85.28,110
9.85,331649.99,85.28,110
10.17,331664.21,85.28,110
10.01,331678.42,85.28,110
9.99,331692.63,85.28,110
10.52,331706.84,85.28,110
10.58,331721.06,85.28,110
10.14,331735.27,85.28,110
9.99,331749.48,85.28,110
10.14,331763.7,85.28,110
9.69,331777.9,85.28,110
9.73,331792.12,85.28,110
10.01,331806.34,85.28,110
9.81,331820.54,85.28,110
10.07,331834.76,85.28,110
9.7,331848.97,85.28,110
9.76,331863.18,85.28,110
9.64,331877.4,85.28,110
9.84,331891.61,85.28,110
10.14,331905.82,85.28,110
9.81,331920.03,85.28,110
9.45,331934.25,85.28,110
10.19,331948.46,85.28,110
10.3,331962.67,85.28,110
10.1,331976.89,85.28,110
9.94,331991.1,85.28,110
10.2,332005.31,85.28,110
10.18,332019.53,85.28,110
10.2,332033.73,85.28,110
10.42,332047.95,85.28,110
10.09,332062.16,85.28,110
9.84,332076.37,85.28,110
9.9,332090.59,85.28,110
10.08,332104.8,85.28,110
10.26,332119.01,85.28,110
9.99,332133.23,85.28,110
9.89,332147.44,85.28,110
9.88,332161.65,85.28,110
10.27,332175.86,85.28,110
10.1,332190.08,85.28,110
9.97,332204.29,85.28,110
9.9,332218.5,85.28,110
10.08,332232.72,85.28,110
10.02,332246.92,85.28,110
9.47,332261.14,85.28,110
9.8,332275.36,85.28,110
9.8,332289.56,85.28,110
10.02,332303.78,85.28,110
10.22,332317.99,85.28,110
10.02,332332.2,85.28,110
10.42,332346.42,85.28,110
9.94,332360.63,85.28,110
9.81,332374.84,85.28,110
10.26,332389.05,85.28,110
9.96,332403.27,85.28,110
10.05,332417.48,85.28,110
9.9,332431.69,85.28,110
9.9,332445.91,85.28,110
9.91,332460.12,85.28,110
10.17,332474.33,85.28,110
9.69,332488.55,85.28,110
10.08,332502.75,85.28,110
10.23,332516.97,85.28,110
9.89,332531.18,85.28,110
9.91,332545.39,85.28,110
10,332559.61,85.28,110
10.11,332573.82,85.28,110
9.94,332588.03,85.28,110
9.66,332602.25,85.28,110
9.76,332616.46,85.28,110
10.18,332630.67,85.28,110
9.79,332644.88,85.28,110
9.92,332659.1,85.28,110
9.57,332673.31,85.28,110
9.75,332687.52,85.28,110
9.66,332701.74,85.28,110
9.61,332715.94,85.28,110
9.48,332730.16,85.28,110
9.6,332744.38,85.28,110
9.18,332758.58,85.28,110
9.54,332772.8,85.28,110
9.56,332787.01,85.28,110
9.42,332801.22,85.28,110
9.55,332815.44,85.28,110
9.55,332829.65,85.28,110
9.63,332843.86,85.28,110
9.52,332858.07,85.28,110
9.49,332872.29,85.28,110
9.22,332886.5,85.28,110
9.48,332900.71,85.28,110
9.03,332914.93,85.28,110
9.06,332929.13,85.28,110
9.37,332943.35,85.28,110
9.09,332957.57,85.28,110
9.15,332971.77,85.28,110
9.37,332985.99,85.28,110
9.31,333000.2,85.28,110
9.24,333014.41,85.28,110
9.37,333028.63,85.28,110
9.57,333042.84,85.28,110
9.61,333057.05,85.28,110
9.65,333071.27,85.28,110
9.56,333085.48,85.28,110
9.42,333099.69,85.28,110
9.28,333113.9,85.28,110
9.43,333128.12,85.28,110
9.44,333142.33,85.28,110
9.46,333156.54,85.28,110
9.6,333170.76,85.28,110
